variant,scheme,pdr,LM,energy_pct,toa_pct,paper_energy_pct,paper_toa_pct,mean_sf,mean_tp_dbm
"carry TP+SF, TP before SF",ANN,95,2.5,11.532888661925682,1.8571680647175584,19.805194805194805,28.251445086705203,8.360998850717358,15.073072739190422
"carry TP+SF, TP before SF",SVR,95,2.5,18.985336097044634,9.546023698998283,15.584415584415584,25.289017341040463,8.305094073910205,15.143403242633518
"carry TP+SF, TP before SF",RF,95,2.5,13.509954844937406,2.8903514129815187,11.03896103896104,20.014450867052023,8.350601350002428,15.108339092781238
"carry TP+SF, TP before SF",MLR,95,3.25,-4.052357633159527,-13.998747862203775,7.548701298701299,13.945086705202312,8.474394738120033,15.535085015016117
"carry TP+SF, TP before SF",Friis,95,2.0,-16.504484802134844,-26.48050872763795,-9.577922077922077,-5.997109826589595,8.564470439695036,16.797962185447247
"carry TP+SF, TP before SF",SPLMSF,95,6.0,-64.07257090281703,-65.75759426663406,-53.40909090909091,-13.00578034682081,8.89585233066966,16.99642630700491
"carry TP+SF, TP before SF",SPLMSFT,95,6.0,-64.52051946129332,-66.43100008143982,-34.65909090909091,-9.104046242774569,8.897114922868566,16.990118439709754
"carry TP+SF, TP before SF",ANN,99,4.0,39.95420143855216,34.69099760259921,43.26298701298701,32.73121387283237,8.577409311887251,15.996761356295615
"carry TP+SF, TP before SF",SVR,99,3.75,45.92481439512726,39.35102356545311,41.1525974025974,30.202312138728324,8.508630411205775,15.88598097581889
"carry TP+SF, TP before SF",RF,99,3.75,43.79791929447877,37.653903682040024,38.5551948051948,27.60115606936416,8.532711389768687,15.879644586365346
"carry TP+SF, TP before SF",MLR,99,4.75,30.061573118291985,24.80168702465606,20.0487012987013,17.991329479768787,8.689860952987326,16.456496737570728
"carry TP+SF, TP before SF",Friis,99,3.75,20.529284515237144,18.82777153896566,-10.308441558441558,-2.8179190751445087,8.748166813249664,17.957648839599777
"carry TP+SF, TP before SF",SPLMSF,99,8.75,-1.4055037683368645,-3.1358623459669004,-18.99350649350649,-7.225433526011561,9.30553112505598,18.18674288058061
"carry TP+SF, TP before SF",SPLMSFT,99,8.75,-1.4062416343670119,-3.120158659008647,-10.876623376623376,-3.8294797687861273,9.304500547662856,18.181547932843095
"carry TP, TP before SF",ANN,80,1.25,-6.002637149584246,-28.14871314256659,3.814935064935065,-3.684971098265896,8.479677121721442,13.956947015891942
"carry TP, TP before SF",SVR,80,1.5,-3.092687431171226,-24.775200591801607,-0.8928571428571428,-8.38150289017341,8.463301192987757,14.173800542506628
"carry TP, TP before SF",RF,80,1.25,-2.065678022054137,-23.053214810727656,-4.058441558441558,-12.066473988439306,8.45579038811221,14.023946700621764
"carry TP, TP before SF",MLR,80,1.75,-13.232825573754779,-33.849672115406754,-14.366883116883116,-16.690751445086704,8.539574711465308,14.292202967448043
"carry TP, TP before SF",Friis,80,0.0,-9.415319562480017,-35.2921208973855,-30.03246753246753,-40.39017341040462,8.572170093831105,15.188892649757337
"carry TP, TP before SF",SPLMSF,80,3.25,-72.52138785917589,-92.47400387051233,-72.32142857142857,-70.15895953757226,8.8188396022295,14.97248125941722
"carry TP, TP before SF",SPLMSFT,80,3.25,-70.55255101488594,-90.88847325735667,-50.56818181818182,-55.5635838150289,8.812726281881801,14.970096732994147
"carry TP, TP before SF",ANN,85,1.5,4.792168614659517,-14.518097925253127,14.853896103896105,16.257225433526013,8.505598031651136,14.134254438353471
"carry TP, TP before SF",SVR,85,1.75,6.9886822731149385,-13.329097173237566,10.47077922077922,13.945086705202312,8.496819238883523,14.330345840606055
"carry TP, TP before SF",RF,85,1.5,7.801494877422409,-12.545368691667816,7.386363636363636,11.560693641618498,8.495756287331451,14.168164425274451
"carry TP, TP before SF",MLR,85,2.0,-1.7198612931868371,-21.941715878021892,-2.191558441558441,7.9479768786127165,8.575537006361522,14.43202709041898
"carry TP, TP before SF",Friis,85,0.5,-4.893782734694012,-23.93776342406101,-16.63961038961039,-11.127167630057803,8.612600022661912,15.595153559030226
"carry TP, TP before SF",SPLMSF,85,4.0,-67.49397749069183,-85.72044841114851,-60.06493506493506,-54.6242774566474,8.916647332099519,15.417718061169575
"carry TP, TP before SF",SPLMSFT,85,3.75,-58.84906059684099,-78.22699211258082,-36.12012987012987,-35.910404624277454,8.879929640161222,15.265038047111162
"carry TP, TP before SF",ANN,90,2.0,14.077693007466827,-2.747934768651311,17.37012987012987,17.557803468208093,8.575574776213626,14.43763902976494
"carry TP, TP before SF",SVR,90,2.0,20.857702656624948,3.636994868429167,13.87987012987013,15.534682080924856,8.52732648799728,14.498687396860438
"carry TP, TP before SF",RF,90,1.75,21.848482937684633,3.8987572942972277,10.714285714285714,13.00578034682081,8.525621448959441,14.325403163354135
"carry TP, TP before SF",MLR,90,2.5,8.032155128548196,-10.933527372340885,4.626623376623376,9.971098265895954,8.647704402346047,14.720329853989595
