sf_max,min_tp,max_tp,line28,variant,adr_order,adr_window,mae_adr_lm,mae_friis_lm,mae_ml_lm,mae_energy_pp,mae_toa_pp,n_unreachable,score
11,2.0,20.0,as printed,corrected,chronological,50,4.25,1.0,0.5,56.34322755063892,25.401548009109323,0,13.924477555974825
12,7.0,20.0,repaired,corrected,per_device_sf,10,5.2,0.95,1.3333333333333333,46.289471859987906,20.63407044964309,0,14.175687564296434
11,2.0,20.0,repaired,as_printed,blocks,100,0.8,1.7,2.7083333333333335,56.0860752891584,35.680855205389356,0,14.385026382788109
11,2.0,20.0,as printed,as_printed,blocks,100,0.8,1.7,2.7083333333333335,56.0860752891584,35.680855205389356,0,14.385026382788109
11,2.0,20.0,as printed,as_printed,test_order,100,0.8,1.7,2.7083333333333335,56.165929206154914,35.678620588666,0,14.392788312815425
11,2.0,20.0,repaired,as_printed,test_order,100,0.8,1.7,2.7083333333333335,56.165929206154914,35.678620588666,0,14.392788312815425
11,7.0,20.0,as printed,as_printed,per_device_max,100,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,7.0,20.0,repaired,as_printed,per_device_max,10,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,7.0,20.0,repaired,as_printed,per_device_max,20,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,7.0,20.0,as printed,as_printed,per_device_max,20,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,7.0,20.0,as printed,as_printed,per_device_max,10,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,7.0,20.0,as printed,as_printed,per_device_max,50,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,7.0,20.0,repaired,as_printed,per_device_max,50,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,7.0,20.0,repaired,as_printed,per_device_max,100,1.2,1.7,1.875,63.026868785789674,33.29432424770781,0,14.407119303349749
11,2.0,20.0,as printed,as_printed,test_order,50,1.05,1.7,2.7083333333333335,54.53868645656243,34.9849878449324,0,14.410700763482817
11,2.0,20.0,repaired,as_printed,test_order,50,1.05,1.7,2.7083333333333335,54.53868645656243,34.9849878449324,0,14.410700763482817
11,2.0,20.0,repaired,as_printed,blocks,50,1.05,1.7,2.7083333333333335,54.54862475440574,35.00458494899016,0,14.413654303672924
11,2.0,20.0,as printed,as_printed,blocks,50,1.05,1.7,2.7083333333333335,54.54862475440574,35.00458494899016,0,14.413654303672924
11,2.0,20.0,as printed,as_printed,test_order,20,1.5,1.7,2.7083333333333335,51.229339048635154,34.30936253289881,0,14.46220349148673
11,2.0,20.0,repaired,as_printed,test_order,20,1.5,1.7,2.7083333333333335,51.229339048635154,34.30936253289881,0,14.46220349148673
11,2.0,20.0,repaired,as_printed,blocks,20,1.5,1.7,2.7083333333333335,51.27714738972673,34.320332522238225,0,14.468081324529829
11,2.0,20.0,as printed,as_printed,blocks,20,1.5,1.7,2.7083333333333335,51.27714738972673,34.320332522238225,0,14.468081324529829
11,7.0,20.0,repaired,corrected,chronological,10,5.25,0.95,1.3333333333333333,45.52595399493081,25.498725905897317,0,14.635801323416146
12,7.0,20.0,repaired,corrected,chronological,20,4.9,0.95,1.3333333333333333,49.42263373834381,25.67460944578356,0,14.69305765174607
11,2.0,20.0,as printed,corrected,per_device_sf,20,4.65,1.0,0.5,58.73165104024306,27.25056381404441,0,14.748221485428747
